id,name_en,name_jp,prefecture,railway_company,lat,lng,has_midori_office
1110101,Hakodate,"函館",1,JR,41.773709,140.726413,1
9910517,Hakodatekimae,"函館駅前",1,JR,41.77264,140.727997,1
1110102,Goryokaku,"五稜郭",1,JR,41.803557,140.733539,1
1110103,Kikyo,"桔梗",1,JR,41.846457,140.722952,1
1110104,Onakayama,"大中山",1,JR,41.864641,140.71358,1
1110105,Nanae,"七飯",1,JR,41.886971,140.688556,1
101104,Shin-Hakodate-Hokuto,"新函館北斗",1,JR,41.9054,140.646525,1
1110107,Niyama,"仁山",1,JR,41.930011,140.635183,1
1110108,Onuma,"大沼",1,JR,41.971954,140.669347,1
1110109,Onumakoen,"大沼公園",1,JR,41.980958,140.669758,1
1110110,Akaigawa,"赤井川",1,JR,42.003267,140.642678,1
1110111,Komagatake,"駒ヶ岳",1,JR,42.038809,140.610476,1
1110112,Higashi-Yama,"東山(北海道)",1,JR,42.06172,140.605222,1
1110113,Himekawa,"姫川(北海道)",1,JR,42.081312,140.591632,1
1110114,Ikedaen,"池田園",1,JR,41.990692,140.700333,1
1110115,Nagareyamaonsen,"流山温泉",1,JR,42.003483,140.716358,1
1110116,Choshiguchi,"銚子口",1,JR,42.015471,140.720656,1
1110117,Shikabe,"鹿部",1,JR,42.06439,140.771393,1
1110118,Oshimanumajiri,"渡島沼尻",1,JR,42.10706,140.747596,1
1110119,Oshimasawara,"渡島砂原",1,JR,42.12164,140.689451,1
1110120,Kakarima,"掛澗",1,JR,42.119205,140.64598,1
1110121,Oshironai,"尾白内",1,JR,42.111232,140.613449,1
1110122,Higashi-Mori,"東森",1,JR,42.106823,140.59353,1
1110123,Mori,"森(北海道)",1,JR,42.108917,140.573846,1
1110124,Katsuragawa,"桂川(北海道)",1,JR,42.1156,140.542788,1
1110125,Ishiya,"石谷",1,JR,42.135519,140.506525,1
1110126,Honishikura,"本石倉",1,JR,42.159668,140.471957,1
1110127,Ishikura,"石倉",1,JR,42.17285,140.458436,1
1110128,Otoshibe,"落部",1,JR,42.187617,140.420755,1
1110129,Nodaoi,"野田生",1,JR,42.217104,140.37586,1
1110130,Yamakoshi,"山越",1,JR,42.231172,140.326593,1
1110131,Yakumo,"八雲",1,JR,42.253391,140.273342,1
1110132,Washinosu,"鷲ノ巣",1,JR,42.278389,140.269919,1
1110133,Yamasaki,"山崎(北海道)",1,JR,42.314635,140.2746,1
1110134,Kuroiwa,"黒岩",1,JR,42.368296,140.288173,1
1110135,Kita-Toyotsu,"北豊津",1,JR,42.400969,140.297868,1
1110136,Kunnui,"国縫",1,JR,42.439319,140.320885,1
1110137,Naka-Nosawa,"中ノ沢",1,JR,42.477928,140.346077,1
1110138,Oshamanbe,"長万部",1,JR,42.512477,140.37507,1
1110202,Futamata,"二股",1,JR,42.575869,140.320821,1
1110203,Warabitai,"蕨岱",1,JR,42.626353,140.313353,1
1110204,Kuromatsunai,"黒松内",1,JR,42.669608,140.305704,1
1110205,Neppu,"熱郛",1,JR,42.675653,140.375084,1
1110206,Mena,"目名",1,JR,42.761432,140.465742,1
1110207,Rankoshi,"蘭越",1,JR,42.804542,140.52894,1
1110208,Konbu,"昆布",1,JR,42.797984,140.596107,1
1110209,Niseko,"ニセコ",1,JR,42.808746,140.684588,1
1110210,Hirafu,"比羅夫",1,JR,42.84856,140.722615,1
1110211,Kucchan,"倶知安",1,JR,42.90164,140.745471,1
1110212,Kozawa,"小沢",1,JR,42.97185,140.677657,1
1110213,Ginzan,"銀山",1,JR,43.040888,140.715321,1
1110214,Shikaribetsu,"然別",1,JR,43.12551,140.737211,1
1110215,Niki,"仁木",1,JR,43.154091,140.770546,1
1110216,Yoichi,"余市",1,JR,43.186558,140.794686,1
1110217,Ranshima,"蘭島",1,JR,43.19651,140.854643,1
1110218,Shioya,"塩谷",1,JR,43.202406,140.924546,1
1110219,Otaru,"小樽",1,JR,43.197172,140.993653,1
1110302,Minami-Otaru,"南小樽",1,JR,43.186529,141.007883,1
1110303,Otaruchikko,"小樽築港",1,JR,43.180752,141.029051,1
1110304,Asari,"朝里",1,JR,43.176868,141.063923,1
1110305,Zenibako,"銭函",1,JR,43.143403,141.159868,1
1110306,Hoshimi,"ほしみ",1,JR,43.13373,141.191402,1
1110307,Hoshioki,"星置",1,JR,43.132375,141.210856,1
1110308,Inaho,"稲穂",1,JR,43.128115,141.222919,1
1110309,Teine,"手稲",1,JR,43.120238,141.243785,1
1110310,Inazumikoen,"稲積公園",1,JR,43.112023,141.257113,1
1110311,Hassamu,"発寒",1,JR,43.099819,141.277273,1
1110312,Hassamuchuo,"発寒中央",1,JR,43.089271,141.294497,1
1110313,Kotoni,"琴似(JR)",1,JR,43.081599,141.307418,1
1110314,Soen,"桑園",1,JR,43.070744,141.332036,1
1110315,Sapporo,"札幌",1,JR,43.068612,141.350768,1
9910206,Sapporo,"さっぽろ",1,JR,43.06637,141.350299,1
1110316,Naebo,"苗穂",1,JR,43.06826,141.373471,1
1110317,Shiroishi,"白石(JR)",1,JR,43.054715,141.413612,1
1110318,Atsubetsu,"厚別",1,JR,43.045154,141.46369,1
1110319,Shin-Rinkoen,"森林公園(北海道)",1,JR,43.056456,141.481332,1
1110320,Oasa,"大麻",1,JR,43.072382,141.496925,1
1110321,Nopporo,"野幌",1,JR,43.092559,141.52984,1
1110322,Takasago,"高砂(北海道)",1,JR,43.100084,141.540752,1
1110323,Ebetsu,"江別",1,JR,43.110189,141.55679,1
1110324,Toyohoro,"豊幌",1,JR,43.136446,141.62466,1
1110325,Horomui,"幌向",1,JR,43.151348,141.655839,1
1110326,Kamihoromui,"上幌向",1,JR,43.18183,141.715391,1
1110327,Iwamizawa,"岩見沢",1,JR,43.204201,141.759359,1
1110328,Minenobu,"峰延",1,JR,43.264694,141.814673,1
1110329,Koshunai,"光珠内",1,JR,43.292658,141.844655,1
1110330,Minami-Bibai,"南美唄",1,JR,43.313683,141.873786,1
1110331,Bibai,"美唄",1,JR,43.330751,141.862157,1
1110332,Chashinai,"茶志内",1,JR,43.369842,141.87336,1
1110333,Naie,"奈井江",1,JR,43.423718,141.889115,1
1110334,Toyonuma,"豊沼",1,JR,43.464224,141.901032,1
1110335,Sunagawa,"砂川",1,JR,43.493468,141.909642,1
1110336,Shimozura,"下鶉",1,JR,43.482444,141.952,1
1110337,Uzura,"鶉",1,JR,43.4825,141.962389,1
1110338,Higashi-Uzura,"東鶉",1,JR,43.483194,141.9775,1
1110339,Kamisunagawa,"上砂川",1,JR,43.479889,141.99025,1
1110340,Takikawa,"滝川",1,JR,43.555278,141.900807,1
1110341,Ebeotsu,"江部乙",1,JR,43.627564,141.935937,1
1110342,Moseushi,"妹背牛",1,JR,43.690841,141.966591,1
1110343,Fukagawa,"深川",1,JR,43.721021,142.041642,1
1110344,Osamunai,"納内",1,JR,43.732509,142.130072,1
1110345,Kamuikotan,"神居古潭",1,JR,43.732833,142.202222,1
1110346,Ino,"伊納",1,JR,43.763305,142.27167,1
1110347,Chikabumi,"近文",1,JR,43.789193,142.325327,1
1110348,Asahikawa,"旭川",1,JR,43.763492,142.357803,1
1110402,Shizukari,"静狩",1,JR,42.584065,140.460025,1
1110403,Koboro,"小幌",1,JR,42.589731,140.537361,1
1110404,Rebun,"礼文",1,JR,42.580422,140.595013,1
1110405,Okishi,"大岸",1,JR,42.585969,140.639036,1
1110406,Toyora,"豊浦",1,JR,42.580323,140.71536,1
1110407,Toya,"洞爺",1,JR,42.55055,140.763959,1
1110408,Usu,"有珠",1,JR,42.513267,140.793969,1
1110409,Nagawa,"長和",1,JR,42.488262,140.833783,1
1110410,Datemonbetsu,"伊達紋別",1,JR,42.469395,140.855802,1
1110411,Kita-Funaoka,"北舟岡",1,JR,42.450528,140.880259,1
1110412,Mareppu,"稀府",1,JR,42.425567,140.898836,1
1110413,Kogane,"黄金(北海道)",1,JR,42.386441,140.907781,1
1110414,Sakimori,"崎守",1,JR,42.373968,140.927141,1
1110415,Motowanishi,"本輪西",1,JR,42.358734,140.977561,1
1110416,Muroran,"室蘭",1,JR,42.317864,140.97571,1
1110417,Bokoi,"母恋",1,JR,42.317295,140.990018,1
1110418,Misaki,"御崎",1,JR,42.329014,140.993881,1
1110419,Wanishi,"輪西",1,JR,42.333775,141.005743,1
1110420,Higashi-Muroran,"東室蘭",1,JR,42.349374,141.026411,1
1110421,Washibetsu,"鷲別",1,JR,42.35953,141.042759,1
1110422,Horobetsu,"幌別",1,JR,42.409782,141.107293,1
1110423,Tomiura,"富浦(北海道)",1,JR,42.441957,141.156878,1
1110424,Noboribetsu,"登別",1,JR,42.45207,141.180931,1
1110425,Kojohama,"虎杖浜",1,JR,42.464695,141.215092,1
1110426,Takeura,"竹浦",1,JR,42.49284,141.260395,1
1110427,Kita-Yoshihara,"北吉原",1,JR,42.509119,141.286199,1
1110428,Hagino,"萩野",1,JR,42.521159,141.30603,1
1110429,Shiraoi,"白老",1,JR,42.55474,141.360054,1
1110430,Shadai,"社台",1,JR,42.578682,141.417433,1
1110431,Nishi-Kioka,"錦岡",1,JR,42.6025,141.48722,1
1110432,Itoi,"糸井",1,JR,42.6225,141.546187,1
1110433,Aoba,"青葉",1,JR,42.62999,141.568278,1
1110434,Tomakomai,"苫小牧",1,JR,42.639665,141.596837,1
1110502,Numanohata,"沼ノ端",1,JR,42.672057,141.693132,1
1110503,Toasa,"遠浅",1,JR,42.729533,141.769568,1
1110504,Hayakita,"早来",1,JR,42.765237,141.814106,1
1110505,Abira,"安平",1,JR,42.814007,141.825283,1
1110506,Oiwake,"追分(北海道)",1,JR,42.873316,141.810678,1
1110507,Mikawa,"三川(北海道)",1,JR,42.945029,141.800778,1
1110508,Furusan,"古山",1,JR,42.975256,141.793969,1
1110509,Yuni,"由仁",1,JR,43.012206,141.785868,1
1110510,Kuriyama,"栗山",1,JR,43.058164,141.775603,1
1110511,Kurioka,"栗丘",1,JR,43.085444,141.744333,1
1110512,Kurisawa,"栗沢",1,JR,43.120367,141.739743,1
1110513,Shibun,"志文",1,JR,43.158903,141.744443,1
1110602,Higashi-Takikawa,"東滝川",1,JR,43.574037,141.98031,1
1110603,Akabira,"赤平",1,JR,43.555144,142.048669,1
1110604,Moshiri,"茂尻",1,JR,43.537314,142.082156,1
1110605,Hiragishi,"平岸(JR)",1,JR,43.541401,142.123872,1
1110606,Ashibetsu,"芦別",1,JR,43.516636,142.184543,1
1110607,Kamiashibetsu,"上芦別",1,JR,43.48871,142.210855,1
1110608,Nokanan,"野花南",1,JR,43.474418,142.261772,1
1110609,Shimanoshita,"島ノ下",1,JR,43.3744,142.350406,1
1110610,Furano,"富良野",1,JR,43.347114,142.391374,1
1110611,Nunobe,"布部",1,JR,43.291991,142.400595,1
1110612,Yamabe,"山部",1,JR,43.244645,142.381522,1
1110613,Shimokanayama,"下金山",1,JR,43.197328,142.415402,1
1110614,Kanayama,"金山(北海道)",1,JR,43.136115,142.416201,1
1110615,Higashi-Shikagoe,"東鹿越",1,JR,43.164011,142.523472,1
1110616,Ikutora,"幾寅",1,JR,43.161582,142.569474,1
1110617,Ochiai,"落合(北海道)",1,JR,43.125055,142.669104,1
1110618,Shin-Toku,"新得",1,JR,43.082501,142.832432,1
1110702,Tokachishimizu,"十勝清水",1,JR,43.012892,142.879535,1
1110703,Haobi,"羽帯",1,JR,42.957499,142.906646,1
1110704,Mikage,"御影(北海道)",1,JR,42.942418,142.935739,1
1110705,Memuro,"芽室",1,JR,42.909846,143.047991,1
1110706,Taisei,"大成",1,JR,42.918662,143.071241,1
1110707,Nishi-Obihiro,"西帯広",1,JR,42.923941,143.126351,1
1110708,Hakurindai,"柏林台",1,JR,42.928877,143.1645,1
1110709,Obihiro,"帯広",1,JR,42.917997,143.20195,1
1110710,Satsunai,"札内",1,JR,42.912697,143.256248,1
1110711,Inashibetsu,"稲士別",1,JR,42.903963,143.297528,1
1110712,Makubetsu,"幕別",1,JR,42.90784,143.359293,1
1110713,Toshibetsu,"利別",1,JR,42.934706,143.424445,1
1110714,Ikeda,"池田(北海道)",1,JR,42.922186,143.453033,1
1110715,Tofutsu,"十弗",1,JR,42.855781,143.500797,1
1110716,Toyokoro,"豊頃",1,JR,42.817548,143.538615,1
1110717,Shin-Yoshino,"新吉野",1,JR,42.778238,143.60826,1
1110718,Urahoro,"浦幌",1,JR,42.810849,143.651568,1
1110719,Kamiatsunai,"上厚内",1,JR,42.831881,143.749788,1
1110720,Atsunai,"厚内",1,JR,42.809539,143.814389,1
1110721,Chokubetsu,"直別",1,JR,42.852205,143.863607,1
1110722,Shakubetsu,"尺別",1,JR,42.869163,143.904331,1
1110723,Onbetsu,"音別",1,JR,42.888997,143.932442,1
1110724,Furuse,"古瀬",1,JR,42.947893,144.008589,1
1110725,Shiranuka,"白糠",1,JR,42.956161,144.076879,1
1110726,Nishi-Shoro,"西庶路",1,JR,42.976138,144.129826,1
1110727,Shoro,"庶路",1,JR,42.983601,144.150018,1
1110728,Otanoshike,"大楽毛",1,JR,43.009078,144.273879,1
1110729,Shin-Otanoshike,"新大楽毛",1,JR,43.009423,144.295558,1
1110730,Shin-Fuji,"新富士(北海道)",1,JR,43.001605,144.350758,1
1110731,Kushiro,"釧路",1,JR,42.990584,144.381983,1
1110802,Higashi-Kushiro,"東釧路",1,JR,42.995207,144.411307,1
1110803,Musa,"武佐(北海道)",1,JR,42.991364,144.426681,1
1110804,Beppo,"別保",1,JR,42.994384,144.469596,1
1110805,Kamioboro,"上尾幌",1,JR,43.032893,144.61239,1
1110806,Oboro,"尾幌",1,JR,43.018463,144.703758,1
1110807,Monshizu,"門静",1,JR,43.057581,144.782638,1
1110808,Akkeshi,"厚岸",1,JR,43.056248,144.841355,1
1110809,Itoizawa,"糸魚沢",1,JR,43.103506,144.92545,1
1110810,Chanai,"茶内",1,JR,43.129266,145.02801,1
1110811,Hamanaka,"浜中",1,JR,43.15754,145.099657,1
1110812,Anebetsu,"姉別",1,JR,43.196201,145.194716,1
1110813,Attoko,"厚床",1,JR,43.228224,145.252096,1
1110814,Hattaushi,"初田牛",1,JR,43.204542,145.32277,1
1110815,Bettoga,"別当賀",1,JR,43.218427,145.423593,1
1110816,Ochiishi,"落石",1,JR,43.198335,145.519449,1
1110817,Konbumori,"昆布盛",1,JR,43.228593,145.542444,1
1110818,Nishi-Wada,"西和田",1,JR,43.268043,145.541817,1
1110819,Hanasaki,"花咲",1,JR,43.295388,145.575045,1
1110820,Higashi-Nemuro,"東根室",1,JR,43.323655,145.597234,1
1110821,Nemuro,"根室",1,JR,43.326923,145.582707,1
1110903,Uenae,"植苗",1,JR,42.713645,141.735344,1
1110904,Bibi,"美々",1,JR,42.777418,141.711387,1
1110905,New Chitose Airport,"新千歳空港",1,JR,42.787546,141.680823,1
1110906,Minami-Chitose,"南千歳",1,JR,42.80804,141.675388,1
1110907,Chitose,"千歳(北海道)",1,JR,42.82811,141.651934,1
1110908,Osatsu,"長都",1,JR,42.852178,141.622987,1
1110909,Sapporobi-Ruteien,"サッポロビール庭園",1,JR,42.866812,141.605616,1
1110910,Eniwa,"恵庭",1,JR,42.883076,141.586234,1
1110911,Megumino,"恵み野",1,JR,42.902704,141.574429,1
1110912,Shimamatsu,"島松",1,JR,42.922504,141.573117,1
1110913,Kita-Hiroshima,"北広島",1,JR,42.979239,141.563115,1
1110914,Kaminopporo,"上野幌",1,JR,43.016177,141.487317,1
1110915,Shin-Sapporo,"新札幌",1,JR,43.038732,141.47237,1
9910119,Shin-Sapporo,"新さっぽろ",1,JR,43.039141,141.473106,1
1110916,Heiwa,"平和",1,JR,43.04695,141.437967,1
1110918,Oyachi,"大谷地(国鉄)",1,JR,43.027861,141.437194,1
1110919,Tsukisappu,"月寒",1,JR,43.040611,141.403556,1
1110920,Higashi-Sapporo,"東札幌(国鉄)",1,JR,43.055333,141.383861,1
1111003,Higashi-Oiwake,"東追分",1,JR,42.902377,141.83228,1
1111004,Kawabata,"川端",1,JR,42.914721,141.894791,1
1111005,Takinoe,"滝ノ上",1,JR,42.910244,141.97628,1
1111006,Tomisato,"十三里",1,JR,42.914667,142.024478,1
1111007,Shin-Yubari,"新夕張",1,JR,42.936611,142.03657,1
1111008,Numanosawa,"沼ノ沢",1,JR,42.957586,142.030836,1
1111009,Minami-Shimizusawa,"南清水沢",1,JR,42.985272,142.006597,1
1111010,Shimizusawa,"清水沢",1,JR,42.99827,142.007285,1
1111011,Shikanotani,"鹿ノ谷",1,JR,43.039447,141.964476,1
1111012,Yubari,"夕張",1,JR,43.050926,141.967472,1
1111013,Kaede,"楓",1,JR,42.934167,142.08,1
1111014,Noborikawa,"登川",1,JR,42.932222,142.108611,1
1111015,Shimukappu,"占冠",1,JR,42.993088,142.400078,1
1111016,Tomamu,"トマム",1,JR,43.055913,142.610937,1
1111102,Yufutsu,"勇払",1,JR,42.632805,141.727667,1
1111103,Hamatsuma,"浜厚真",1,JR,42.606725,141.837071,1
1111104,Hamataura,"浜田浦",1,JR,42.590722,141.88362,1
1111105,Mukawa,"鵡川",1,JR,42.578953,141.923892,1
1111106,Shiomi,"汐見",1,JR,42.550235,141.945255,1
1111107,Tomikawa,"富川",1,JR,42.516865,142.020855,1
1111108,Hidakamonbetsu,"日高門別",1,JR,42.481237,142.072692,1
1111109,Toyosato,"豊郷(北海道)",1,JR,42.470119,142.122493,1
1111110,Kiyohata,"清畠",1,JR,42.455709,142.176624,1
1111111,Atsuga,"厚賀",1,JR,42.430507,142.215896,1
1111112,Okaribe,"大狩部",1,JR,42.395695,142.259355,1
1111113,Seppu,"節婦",1,JR,42.38248,142.275541,1
1111114,Niikappu,"新冠",1,JR,42.360667,142.312585,1
1111115,Shizunai,"静内",1,JR,42.336559,142.360402,1
1111117,Higashi-Shizunai,"東静内",1,JR,42.304416,142.450485,1
1111118,Harutachi,"春立",1,JR,42.268515,142.498943,1
1111119,Hidakatobetsu,"日高東別",1,JR,42.280837,142.521371,1
1111120,Hidakamitsuishi,"日高三石",1,JR,42.247269,142.566859,1
1111121,Hoei,"蓬栄",1,JR,42.264636,142.604517,1
1111122,Honkiri,"本桐",1,JR,42.248205,142.630455,1
1111123,Ogifushi,"荻伏",1,JR,42.206136,142.689432,1
1111124,Efue,"絵笛",1,JR,42.198428,142.736134,1
1111125,Urakawa,"浦河",1,JR,42.168366,142.769976,1
1111126,Higashi-Cho,"東町",1,JR,42.156037,142.788931,1
1111127,Hidakahorobetsu,"日高幌別",1,JR,42.142338,142.834519,1
1111128,Utoma,"鵜苫",1,JR,42.134449,142.882513,1
1111129,Nishi-Samani,"西様似",1,JR,42.138411,142.908737,1
1111130,Samani,"様似",1,JR,42.127936,142.93596,1
1111203,Hachiken,"八軒",1,JR,43.085845,141.319145,1
1111204,Shin-Kawa,"新川(北海道)",1,JR,43.098604,141.323824,1
1111205,Shin-Kotoni,"新琴似",1,JR,43.112928,141.335105,1
1111206,Taihei,"太平",1,JR,43.12401,141.349526,1
1111207,Yurigahara,"百合が原",1,JR,43.131476,141.360672,1
1111208,Shin-Oro,"篠路",1,JR,43.145152,141.364323,1
1111209,Takuhoku,"拓北",1,JR,43.155568,141.381013,1
1111210,Ainosatokyoikudai,"あいの里教育大",1,JR,43.15528,141.39842,1
1111211,Ainosatokoen,"あいの里公園",1,JR,43.161206,141.413276,1
1111212,Roizutaun,"ロイズタウン",1,JR,43.179589,141.436236,1
1111213,Futomi,"太美",1,JR,43.189801,141.449066,1
1111214,Tobetsu,"当別",1,JR,43.22208,141.513764,1
1111215,Hokkaidoiryodaigaku,"北海道医療大学",1,JR,43.230925,141.54995,1
1111216,Ishikarikanazawa,"石狩金沢",1,JR,43.245385,141.569239,1
1111217,Motonakagoya,"本中小屋",1,JR,43.28019,141.591661,1
1111218,Naka-Goya,"中小屋",1,JR,43.306846,141.602341,1
1111219,Tsukigaoka,"月ヶ岡",1,JR,43.324867,141.61807,1
1111220,Chiraiotsu,"知来乙",1,JR,43.331545,141.649123,1
1111221,Ishikaritsukigata,"石狩月形",1,JR,43.340869,141.670193,1
1111222,Toyogaoka,"豊ヶ岡",1,JR,43.366645,141.714026,1
1111223,Sappinai,"札比内",1,JR,43.370926,141.742762,1
1111224,Osokinai,"晩生内",1,JR,43.399921,141.779211,1
1111225,Satteki,"札的",1,JR,43.419153,141.803549,1
1111226,Urausu,"浦臼",1,JR,43.430964,141.817376,1
1111227,Tsurunuma,"鶴沼",1,JR,43.457673,141.840637,1
1111228,Osatsunai,"於札内",1,JR,43.473424,141.840102,1
1111229,Minami-Shimotoppu,"南下徳富",1,JR,43.485542,141.844454,1
1111230,Shimotoppu,"下徳富",1,JR,43.50271,141.855574,1
1111231,Shin-Totsukawa,"新十津川",1,JR,43.545575,141.874172,1
1111302,Kita-Ichiyan,"北一已",1,JR,43.742021,142.014721,1
1111303,Chippubetsu,"秩父別",1,JR,43.769099,141.967757,1
1111304,Kita-Chippubetsu,"北秩父別",1,JR,43.789375,141.960915,1
1111305,Ishikarinumata,"石狩沼田",1,JR,43.810032,141.934266,1
1111306,Mappu,"真布",1,JR,43.832965,141.906756,1
1111307,Ebishima,"恵比島",1,JR,43.851296,141.88144,1
1111308,Togeshita,"峠下",1,JR,43.850789,141.818879,1
1111309,Horonuka,"幌糠",1,JR,43.855521,141.758418,1
1111310,Fujiyama,"藤山",1,JR,43.88708,141.720588,1
1111311,Owada,"大和田(北海道)",1,JR,43.913418,141.696528,1
1111312,Rumoi,"留萌",1,JR,43.942848,141.651433,1
1111313,Segoshi,"瀬越",1,JR,43.934987,141.634535,1
1111315,Reuke,"礼受",1,JR,43.904871,141.611358,1
1111316,Afun,"阿分",1,JR,43.894339,141.605598,1
1111317,Nobusha,"信砂",1,JR,43.874479,141.589039,1
1111318,Shaguma,"舎熊",1,JR,43.869113,141.580068,1
1111319,Shumonbetsu,"朱文別",1,JR,43.860678,141.564328,1
1111320,Hashibetsu,"箸別",1,JR,43.859125,141.55164,1
1111321,Mashike,"増毛",1,JR,43.856522,141.527559,1
1111402,Kaguraoka,"神楽岡",1,JR,43.745033,142.358257,1
1111403,Midorigaoka,"緑が丘(北海道)",1,JR,43.731074,142.365701,1
1111404,Nishi-Goryo,"西御料",1,JR,43.720834,142.371507,1
1111405,Nishi-Mizuho,"西瑞穂",1,JR,43.70242,142.381982,1
1111406,Nishi-Kagura,"西神楽",1,JR,43.682181,142.393677,1
1111407,Nishi-Seiwa,"西聖和",1,JR,43.669047,142.415209,1
1111408,Chiyogaoka,"千代ヶ岡",1,JR,43.643737,142.451024,1
1111409,Kita-Biei,"北美瑛",1,JR,43.617884,142.479594,1
1111410,Biei,"美瑛",1,JR,43.591186,142.461639,1
1111411,Bibaushi,"美馬牛",1,JR,43.537408,142.447192,1
1111412,Kamifurano,"上富良野",1,JR,43.464046,142.468761,1
1111413,Nishi-Naka,"西中",1,JR,43.429569,142.441876,1
1111414,Rabenda-Batake,"ラベンダー畑",1,JR,43.416919,142.430681,1
1111415,Naka-Furano,"中富良野",1,JR,43.405704,142.420812,1
1111416,Shikauchi,"鹿討",1,JR,43.387499,142.404812,1
1111417,Gakuden,"学田",1,JR,43.366234,142.386118,1
1111502,Asahikawayojo,"旭川四条",1,JR,43.764056,142.375815,1
1111503,Shin-Asahikawa,"新旭川",1,JR,43.780174,142.384789,1
1111504,Nagayama,"永山",1,JR,43.814158,142.434382,1
1111505,Kita-Nagayama,"北永山",1,JR,43.826736,142.454493,1
1111506,Minami-Pippu,"南比布",1,JR,43.853342,142.467271,1
1111507,Pippu,"比布",1,JR,43.874478,142.471294,1
1111508,Kita-Pippu,"北比布",1,JR,43.901728,142.476545,1
1111509,Ranru,"蘭留",1,JR,43.925072,142.473699,1
1111510,Shiokari,"塩狩",1,JR,43.96794,142.4552,1
1111511,Wassamu,"和寒",1,JR,44.026932,142.415309,1
1111512,Higashi-Rokusen,"東六線",1,JR,44.068723,142.388073,1
1111513,Kenbuchi,"剣淵",1,JR,44.09643,142.364754,1
1111514,Kita-Kenbuchi,"北剣淵",1,JR,44.139423,142.377955,1
1111515,Shibetsu,"士別",1,JR,44.172536,142.388247,1
1111516,Shimoshibetsu,"下士別",1,JR,44.210583,142.396405,1
1111517,Tayoro,"多寄",1,JR,44.241296,142.396315,1
1111518,Mizuho,"瑞穂",1,JR,44.266349,142.396244,1
1111519,Furen,"風連",1,JR,44.292238,142.421624,1
1111520,Nayorokoko,"名寄高校",1,JR,44.331382,142.465484,1
1111521,Nayoro,"名寄",1,JR,44.349403,142.465207,1
1111522,Nisshin,"日進(北海道)",1,JR,44.381713,142.467354,1
1111523,Hokusei,"北星",1,JR,44.441569,142.428116,1
1111524,Chiebun,"智恵文",1,JR,44.455553,142.414772,1
1111525,Chihoku,"智北",1,JR,44.46103,142.394007,1
1111526,Minami-Bifuka,"南美深",1,JR,44.462604,142.367822,1
1111527,Bifuka,"美深",1,JR,44.482951,142.350597,1
1111528,Hatsuno,"初野",1,JR,44.512808,142.336129,1
1111529,Monponai,"紋穂内",1,JR,44.538761,142.33357,1
1111530,Onnenai,"恩根内",1,JR,44.598486,142.309447,1
1111531,Toyoshimizu,"豊清水",1,JR,44.639503,142.270342,1
1111532,Teshiogawaonsen,"天塩川温泉",1,JR,44.665041,142.258682,1
1111533,Sakkuru,"咲来",1,JR,44.692702,142.267569,1
1111534,Otoineppu,"音威子府",1,JR,44.729448,142.259883,1
1111535,Osashima,"筬島",1,JR,44.738883,142.197777,1
1111536,Saku,"佐久",1,JR,44.743986,142.048562,1
1111537,Teshionakagawa,"天塩中川",1,JR,44.81186,142.075335,1
1111538,Utanai,"歌内",1,JR,44.880493,142.052162,1
1111539,Toikanbetsu,"問寒別",1,JR,44.91233,142.025562,1
1111540,Nukanan,"糠南",1,JR,44.920778,142.000931,1
1111541,Onoppunai,"雄信内",1,JR,44.911735,141.935888,1
1111542,Yasushi,"安牛",1,JR,44.949809,141.894187,1
1111543,Minami-Horonobe,"南幌延",1,JR,44.965084,141.884892,1
1111544,Kamihoronobe,"上幌延",1,JR,44.985787,141.880905,1
1111545,Horonobe,"幌延",1,JR,45.014503,141.84569,1
1111546,Shimonuma,"下沼",1,JR,45.037146,141.758218,1
1111547,Toyotomi,"豊富",1,JR,45.104624,141.772088,1
1111548,Tokumitsu,"徳満",1,JR,45.145838,141.751039,1
1111549,Kabutonuma,"兜沼",1,JR,45.220236,141.6972,1
1111550,Yuchi,"勇知",1,JR,45.259339,141.685151,1
1111551,Bakkai,"抜海",1,JR,45.316866,141.644576,1
1111552,Minami-Wakkanai,"南稚内",1,JR,45.398166,141.683026,1
1111553,Wakkanai,"稚内",1,JR,45.416995,141.676999,1
1111604,Minami-Nagayama,"南永山",1,JR,43.78055,142.40853,1
1111605,Higashi-Asahikawa,"東旭川",1,JR,43.776571,142.441544,1
1111606,Kita-Hinode,"北日ノ出",1,JR,43.781813,142.466127,1
1111607,Sakuraoka,"桜岡",1,JR,43.801812,142.486968,1
1111608,Toma,"当麻",1,JR,43.825477,142.516987,1
1111609,Shogunzan,"将軍山",1,JR,43.857455,142.521559,1
1111610,Ikaushi,"伊香牛",1,JR,43.876025,142.525227,1
1111611,Aibetsu,"愛別",1,JR,43.898635,142.582176,1
1111612,Naka-Ibetsu,"中愛別",1,JR,43.896216,142.655424,1
1111613,Aizan,"愛山",1,JR,43.866442,142.680699,1
1111614,Antaroma,"安足間",1,JR,43.852011,142.693868,1
1111615,Toun,"東雲(北海道)",1,JR,43.843693,142.716544,1
1111616,Kamikawa,"上川",1,JR,43.848508,142.766895,1
1111617,Kamishirataki,"上白滝",1,JR,43.876501,143.1444,1
1111618,Shirataki,"白滝",1,JR,43.884435,143.180795,1
1111619,Kyushirataki,"旧白滝",1,JR,43.919905,143.236729,1
1111620,Shimoshirataki,"下白滝",1,JR,43.944553,143.276088,1
